ID_Origen,ID_Destino,Costo,Via
P_24,C_37,808,Ruta Alternativa
K_96,G_100,383,Ruta Alternativa
O_70,I_68,353,Ruta Alternativa
C_43,B_78,775,Ruta Alternativa
O_92,M_99,391,Ruta Alternativa
N_50,T_78,951,Ruta Alternativa
H_11,A_45,1030,Ruta Alternativa
P_87,K_94,909,Ruta Alternativa
D_44,P_41,741,Ruta Alternativa
M_4,L_2,406,Ruta Alternativa
Q_71,M_99,160,Ruta Alternativa
I_23,S_81,272,Ruta Alternativa
L_60,I_82,1325,Ruta Alternativa
H_49,N_71,796,Ruta Alternativa
H_67,J_91,920,Ruta Alternativa
K_21,C_77,778,Ruta Alternativa
T_45,E_63,455,Ruta Alternativa
D_60,I_55,797,Ruta Alternativa
I_39,S_6,491,Ruta Alternativa
H_48,O_26,971,Ruta Alternativa
F_52,E_99,784,Ruta Alternativa
C_21,R_56,876,Ruta Alternativa
I_84,S_86,717,Ruta Alternativa
N_20,B_49,746,Ruta Alternativa
N_86,H_35,683,Ruta Alternativa
D_8,B_92,452,Ruta Alternativa
H_66,H_82,1105,Ruta Alternativa
L_71,T_1,403,Ruta Alternativa
P_79,R_33,1120,Ruta Alternativa
F_71,L_43,1190,Ruta Alternativa
K_9,N_100,896,Ruta Alternativa
G_76,P_95,724,Ruta Alternativa
N_55,E_24,1095,Ruta Alternativa
M_37,F_90,1052,Ruta Alternativa
E_93,Q_80,550,Ruta Alternativa
L_56,S_3,219,Ruta Alternativa
G_84,A_84,83,Ruta Alternativa
G_34,P_45,1097,Ruta Alternativa
F_44,I_2,178,Ruta Alternativa
O_89,R_90,716,Ruta Alternativa
H_95,S_56,745,Ruta Alternativa
J_8,R_56,224,Ruta Alternativa
H_83,Q_99,173,Ruta Alternativa
O_23,J_48,1126,Ruta Alternativa
M_81,T_56,581,Ruta Alternativa
S_99,Q_57,805,Ruta Alternativa
Q_15,O_15,608,Ruta Alternativa
L_28,I_89,544,Ruta Alternativa
Q_92,I_86,989,Ruta Alternativa
F_29,N_87,881,Ruta Alternativa
A_49,F_87,405,Ruta Alternativa
M_93,D_69,702,Ruta Alternativa
I_88,H_71,1336,Ruta Alternativa
A_80,F_5,1166,Ruta Alternativa
E_68,Q_56,752,Ruta Alternativa
G_73,C_23,538,Ruta Alternativa
A_9,G_42,709,Ruta Alternativa
H_41,L_34,404,Ruta Alternativa
R_64,N_37,1046,Ruta Alternativa
T_58,B_32,754,Ruta Alternativa
L_99,O_14,749,Ruta Alternativa
F_33,A_15,1031,Ruta Alternativa
P_31,F_57,1460,Ruta Alternativa
G_52,H_26,1082,Ruta Alternativa
L_78,O_32,771,Ruta Alternativa
O_21,G_91,1086,Ruta Alternativa
I_56,E_98,654,Ruta Alternativa
R_2,B_71,252,Ruta Alternativa
E_47,C_78,1219,Ruta Alternativa
N_84,A_38,52,Ruta Alternativa
M_96,A_96,660,Ruta Alternativa
F_50,D_87,907,Ruta Alternativa
E_24,R_22,811,Ruta Alternativa
D_13,J_60,538,Ruta Alternativa
M_7,B_91,544,Ruta Alternativa
N_3,C_43,1043,Ruta Alternativa
P_3,Q_9,515,Ruta Alternativa
N_33,Q_87,138,Ruta Alternativa
A_36,T_77,1418,Ruta Alternativa
I_79,O_72,873,Ruta Alternativa
S_39,F_24,992,Ruta Alternativa
M_27,S_88,1112,Ruta Alternativa
R_19,C_5,1030,Ruta Alternativa
E_9,Q_26,139,Ruta Alternativa
O_62,N_52,409,Ruta Alternativa
J_21,E_96,523,Ruta Alternativa
J_66,G_98,290,Ruta Alternativa
Q_87,N_31,602,Ruta Alternativa
F_14,A_80,1471,Ruta Alternativa
P_23,C_74,836,Ruta Alternativa
K_1,H_11,1138,Ruta Alternativa
P_13,F_25,704,Ruta Alternativa
D_23,O_19,820,Ruta Alternativa
S_38,S_19,944,Ruta Alternativa
E_44,P_83,1188,Ruta Alternativa
J_14,N_24,1069,Ruta Alternativa
N_99,H_36,358,Ruta Alternativa
I_82,Q_89,943,Ruta Alternativa
I_81,A_75,546,Ruta Alternativa
K_28,C_43,1063,Ruta Alternativa
E_79,D_68,528,Ruta Alternativa
B_57,R_3,602,Ruta Alternativa
K_85,B_82,844,Ruta Alternativa
T_6,I_38,1490,Ruta Alternativa
G_47,F_59,531,Ruta Alternativa
Q_49,Q_18,662,Ruta Alternativa
N_83,C_26,839,Ruta Alternativa
K_98,I_22,1394,Ruta Alternativa
F_71,M_52,1076,Ruta Alternativa
E_87,L_22,156,Ruta Alternativa
D_33,S_44,988,Ruta Alternativa
S_46,A_17,568,Ruta Alternativa
B_75,G_19,601,Ruta Alternativa
K_66,P_15,180,Ruta Alternativa
Q_34,R_73,800,Ruta Alternativa
A_93,D_82,267,Ruta Alternativa
L_12,M_77,1249,Ruta Alternativa
T_86,I_85,1020,Ruta Alternativa
I_75,O_93,918,Ruta Alternativa
O_23,P_37,1010,Ruta Alternativa
T_77,D_60,727,Ruta Alternativa
P_29,A_87,1302,Ruta Alternativa
E_9,R_52,817,Ruta Alternativa
T_70,H_24,673,Ruta Alternativa
L_43,F_21,1508,Ruta Alternativa
L_57,H_21,327,Ruta Alternativa
E_62,F_35,666,Ruta Alternativa
R_36,L_39,1003,Ruta Alternativa
B_23,M_33,540,Ruta Alternativa
D_23,J_13,328,Ruta Alternativa
O_1,P_36,667,Ruta Alternativa
H_50,L_41,1479,Ruta Alternativa
R_63,T_77,1147,Ruta Alternativa
F_33,I_81,187,Ruta Alternativa
H_33,R_88,1090,Ruta Alternativa
M_41,D_25,1229,Ruta Alternativa
M_86,L_97,196,Ruta Alternativa
A_97,H_49,502,Ruta Alternativa
P_53,K_43,301,Ruta Alternativa
M_91,T_44,323,Ruta Alternativa
K_83,A_65,85,Ruta Alternativa
C_16,C_55,432,Ruta Alternativa
E_20,H_54,436,Ruta Alternativa
B_92,R_23,1339,Ruta Alternativa
K_80,B_53,663,Ruta Alternativa
K_84,I_81,998,Ruta Alternativa
H_24,O_89,266,Ruta Alternativa
M_22,P_68,826,Ruta Alternativa
R_98,D_96,1175,Ruta Alternativa
Q_18,N_70,494,Ruta Alternativa
J_9,K_78,399,Ruta Alternativa
M_27,J_34,1065,Ruta Alternativa
P_32,M_40,724,Ruta Alternativa
L_28,N_64,333,Ruta Alternativa
O_43,I_85,520,Ruta Alternativa
M_20,F_62,1263,Ruta Alternativa
G_30,R_10,409,Ruta Alternativa
D_2,D_96,961,Ruta Alternativa
D_42,A_7,943,Ruta Alternativa
C_99,Q_4,394,Ruta Alternativa
P_23,B_97,535,Ruta Alternativa
O_20,F_87,1267,Ruta Alternativa
G_25,G_66,296,Ruta Alternativa
E_79,E_26,648,Ruta Alternativa
J_16,G_6,220,Ruta Alternativa
B_77,D_14,736,Ruta Alternativa
A_66,E_87,793,Ruta Alternativa
Q_48,J_74,299,Ruta Alternativa
Q_96,J_20,1064,Ruta Alternativa
D_44,G_13,568,Ruta Alternativa
P_90,R_14,297,Ruta Alternativa
D_8,J_84,1094,Ruta Alternativa
F_33,S_94,867,Ruta Alternativa
R_60,H_89,1136,Ruta Alternativa
P_74,D_5,506,Ruta Alternativa
H_13,C_83,163,Ruta Alternativa
P_77,C_60,716,Ruta Alternativa
J_21,O_73,756,Ruta Alternativa
M_75,D_61,208,Ruta Alternativa
S_48,E_51,741,Ruta Alternativa
E_15,N_15,1117,Ruta Alternativa
G_29,D_4,103,Ruta Alternativa
Q_28,Q_40,276,Ruta Alternativa
N_29,C_87,889,Ruta Alternativa
F_47,H_94,893,Ruta Alternativa
J_1,A_84,1254,Ruta Alternativa
M_38,D_80,405,Ruta Alternativa
Q_82,P_68,253,Ruta Alternativa
P_90,K_87,272,Ruta Alternativa
L_10,P_74,538,Ruta Alternativa
E_45,P_38,460,Ruta Alternativa
A_100,G_36,413,Ruta Alternativa
B_51,I_64,1277,Ruta Alternativa
T_84,H_33,837,Ruta Alternativa
P_78,E_2,145,Ruta Alternativa
A_58,L_4,1501,Ruta Alternativa
E_45,G_42,1487,Ruta Alternativa
G_21,M_60,486,Ruta Alternativa
S_38,C_54,803,Ruta Alternativa
M_84,T_28,356,Ruta Alternativa
T_16,T_7,337,Ruta Alternativa
Q_86,P_59,406,Ruta Alternativa
Q_56,K_81,984,Ruta Alternativa
H_57,B_11,492,Ruta Alternativa
I_80,L_34,1202,Ruta Alternativa
T_75,J_28,1260,Ruta Alternativa
J_35,L_19,497,Ruta Alternativa
P_89,G_100,845,Ruta Alternativa
A_2,F_76,863,Ruta Alternativa
R_50,Q_71,18,Ruta Alternativa
O_5,B_4,937,Ruta Alternativa
Q_50,E_80,424,Ruta Alternativa
B_45,D_77,621,Ruta Alternativa
S_1,K_34,589,Ruta Alternativa
M_91,B_50,1014,Ruta Alternativa
D_97,B_17,590,Ruta Alternativa
T_15,S_16,711,Ruta Alternativa
I_10,H_93,819,Ruta Alternativa
S_30,D_5,905,Ruta Alternativa
N_6,P_11,829,Ruta Alternativa
T_42,C_15,1048,Ruta Alternativa
B_20,R_36,1270,Ruta Alternativa
L_56,C_22,357,Ruta Alternativa
Q_14,E_25,1220,Ruta Alternativa
E_57,A_39,483,Ruta Alternativa
P_56,D_21,1526,Ruta Alternativa
S_46,K_37,776,Ruta Alternativa
T_66,E_67,239,Ruta Alternativa
O_76,E_18,671,Ruta Alternativa
K_66,F_96,722,Ruta Alternativa
C_14,A_27,335,Ruta Alternativa
C_53,T_2,1136,Ruta Alternativa
N_93,N_5,713,Ruta Alternativa
B_80,B_96,1581,Ruta Alternativa
F_26,N_44,794,Ruta Alternativa
M_17,K_21,306,Ruta Alternativa
O_94,O_4,264,Ruta Alternativa
P_23,G_83,573,Ruta Alternativa
I_21,F_42,927,Ruta Alternativa
C_39,P_7,1046,Ruta Alternativa
S_86,B_37,1016,Ruta Alternativa
L_19,J_71,1132,Ruta Alternativa
I_37,R_51,645,Ruta Alternativa
T_56,B_50,683,Ruta Alternativa
D_27,D_59,791,Ruta Alternativa
I_85,N_7,916,Ruta Alternativa
Q_93,Q_66,211,Ruta Alternativa
I_80,K_20,524,Ruta Alternativa
F_58,N_13,537,Ruta Alternativa
D_52,B_33,103,Ruta Alternativa
A_60,D_27,264,Ruta Alternativa
E_98,O_92,47,Ruta Alternativa
C_99,L_82,1001,Ruta Alternativa
H_44,M_29,1347,Ruta Alternativa
T_59,M_92,300,Ruta Alternativa
S_10,L_11,1020,Ruta Alternativa
E_28,R_56,494,Ruta Alternativa
A_99,K_28,699,Ruta Alternativa
F_30,R_44,676,Ruta Alternativa
R_57,F_99,915,Ruta Alternativa
B_64,D_95,776,Ruta Alternativa
C_58,J_58,833,Ruta Alternativa
M_86,D_34,494,Ruta Alternativa
D_22,T_18,1535,Ruta Alternativa
G_41,C_40,775,Ruta Alternativa
F_80,G_63,1131,Ruta Alternativa
D_97,O_87,495,Ruta Alternativa
M_47,S_11,330,Ruta Alternativa
O_49,T_13,268,Ruta Alternativa
P_13,I_8,689,Ruta Alternativa
F_48,A_91,213,Ruta Alternativa
E_2,B_47,1186,Ruta Alternativa
R_28,E_51,328,Ruta Alternativa
Q_85,R_91,271,Ruta Alternativa
R_42,G_74,550,Ruta Alternativa
G_84,O_56,998,Ruta Alternativa
N_6,O_65,1022,Ruta Alternativa
J_52,J_16,776,Ruta Alternativa
E_74,N_4,283,Ruta Alternativa
M_2,G_70,455,Ruta Alternativa
K_80,M_62,1215,Ruta Alternativa
F_14,J_77,1469,Ruta Alternativa
Q_33,G_37,395,Ruta Alternativa
F_89,O_68,546,Ruta Alternativa
N_43,T_99,887,Ruta Alternativa
D_79,S_15,289,Ruta Alternativa
C_97,L_3,477,Ruta Alternativa
H_1,S_4,751,Ruta Alternativa
N_63,R_42,1326,Ruta Alternativa
R_72,C_23,528,Ruta Alternativa
D_76,O_90,481,Ruta Alternativa
K_98,O_1,1092,Ruta Alternativa
C_25,B_72,362,Ruta Alternativa
N_41,E_47,969,Ruta Alternativa
J_20,S_22,477,Ruta Alternativa
K_99,D_97,725,Ruta Alternativa
S_94,Q_90,630,Ruta Alternativa
K_50,R_84,648,Ruta Alternativa
F_100,L_6,216,Ruta Alternativa
R_82,C_5,723,Ruta Alternativa
R_27,I_76,430,Ruta Alternativa
R_39,R_94,668,Ruta Alternativa
Q_93,M_97,978,Ruta Alternativa
H_96,K_53,818,Ruta Alternativa
D_60,S_88,647,Ruta Alternativa
I_33,P_37,912,Ruta Alternativa
M_75,N_90,937,Ruta Alternativa
P_69,O_26,274,Ruta Alternativa
A_17,L_59,817,Ruta Alternativa
G_75,A_70,1032,Ruta Alternativa
T_91,D_2,648,Ruta Alternativa
R_14,D_74,905,Ruta Alternativa
N_18,N_62,551,Ruta Alternativa
A_81,F_23,453,Ruta Alternativa
F_22,T_21,631,Ruta Alternativa
N_22,I_88,497,Ruta Alternativa
C_75,R_92,155,Ruta Alternativa
S_5,S_20,237,Ruta Alternativa
E_76,M_34,929,Ruta Alternativa
F_68,J_27,999,Ruta Alternativa
T_70,A_51,721,Ruta Alternativa
H_60,L_51,321,Ruta Alternativa
R_93,H_49,1016,Ruta Alternativa
I_99,O_70,536,Ruta Alternativa
B_98,A_63,552,Ruta Alternativa
D_67,N_85,1217,Ruta Alternativa
D_74,D_12,915,Ruta Alternativa
O_85,O_64,842,Ruta Alternativa
B_24,N_13,495,Ruta Alternativa
L_50,H_47,393,Ruta Alternativa
G_94,I_31,501,Ruta Alternativa
O_69,J_89,1042,Ruta Alternativa
L_49,O_13,1491,Ruta Alternativa
K_6,O_30,892,Ruta Alternativa
F_19,L_19,698,Ruta Alternativa
O_8,B_54,652,Ruta Alternativa
I_85,E_12,1097,Ruta Alternativa
B_76,L_85,134,Ruta Alternativa
L_90,G_29,811,Ruta Alternativa
A_26,F_53,530,Ruta Alternativa
G_91,N_57,381,Ruta Alternativa
N_42,O_3,1289,Ruta Alternativa
Q_72,T_20,1503,Ruta Alternativa
K_59,F_32,1166,Ruta Alternativa
N_88,M_69,804,Ruta Alternativa
N_20,P_90,609,Ruta Alternativa
F_20,B_88,226,Ruta Alternativa
B_68,A_78,564,Ruta Alternativa
B_11,B_99,576,Ruta Alternativa
L_9,F_83,353,Ruta Alternativa
T_53,K_19,498,Ruta Alternativa
N_95,I_51,1151,Ruta Alternativa
I_96,M_60,1108,Ruta Alternativa
A_52,I_50,284,Ruta Alternativa
P_59,O_66,862,Ruta Alternativa
I_33,S_48,306,Ruta Alternativa
A_12,R_48,868,Ruta Alternativa
E_69,L_52,382,Ruta Alternativa
F_25,R_41,420,Ruta Alternativa
O_74,N_76,438,Ruta Alternativa
S_80,C_35,1025,Ruta Alternativa
I_41,R_40,393,Ruta Alternativa
B_49,G_92,126,Ruta Alternativa
T_33,N_85,324,Ruta Alternativa
C_75,N_50,119,Ruta Alternativa
L_40,O_81,1027,Ruta Alternativa
K_84,D_8,1556,Ruta Alternativa
M_59,R_75,1121,Ruta Alternativa
K_71,Q_45,880,Ruta Alternativa
E_34,S_100,577,Ruta Alternativa
R_31,D_39,495,Ruta Alternativa
L_87,T_24,1147,Ruta Alternativa
C_27,L_74,499,Ruta Alternativa
A_81,C_28,713,Ruta Alternativa
B_34,B_46,679,Ruta Alternativa
F_72,H_68,232,Ruta Alternativa
Q_50,A_19,844,Ruta Alternativa
F_40,S_89,220,Ruta Alternativa
J_25,I_11,1106,Ruta Alternativa
T_73,Q_100,710,Ruta Alternativa
M_3,B_1,197,Ruta Alternativa
R_63,N_37,735,Ruta Alternativa
M_50,N_72,812,Ruta Alternativa
R_19,D_55,195,Ruta Alternativa
E_66,R_36,537,Ruta Alternativa
R_44,P_2,797,Ruta Alternativa
F_100,P_18,1333,Ruta Alternativa
P_29,D_22,1146,Ruta Alternativa
D_82,E_38,621,Ruta Alternativa
T_66,O_8,490,Ruta Alternativa
A_95,I_29,880,Ruta Alternativa
Q_43,T_86,607,Ruta Alternativa
K_6,G_39,577,Ruta Alternativa
F_80,B_57,760,Ruta Alternativa
I_49,J_3,1221,Ruta Alternativa
E_38,M_63,411,Ruta Alternativa
E_80,H_42,1050,Ruta Alternativa
J_80,O_98,600,Ruta Alternativa
J_29,F_57,1217,Ruta Alternativa
T_19,J_87,201,Ruta Alternativa
A_11,M_76,1124,Ruta Alternativa
B_39,S_39,1093,Ruta Alternativa
C_84,F_64,1645,Ruta Alternativa
L_62,C_69,514,Ruta Alternativa
B_7,R_44,314,Ruta Alternativa
K_11,M_67,1411,Ruta Alternativa
H_71,H_94,959,Ruta Alternativa
S_60,J_91,915,Ruta Alternativa
M_23,Q_17,771,Ruta Alternativa
Q_24,O_76,169,Ruta Alternativa
I_53,I_76,1096,Ruta Alternativa
G_55,P_29,1203,Ruta Alternativa
S_53,J_3,459,Ruta Alternativa
F_77,I_87,306,Ruta Alternativa
B_74,C_35,1372,Ruta Alternativa
J_37,H_54,677,Ruta Alternativa
L_11,G_52,719,Ruta Alternativa
N_1,J_36,640,Ruta Alternativa
O_43,A_16,914,Ruta Alternativa
T_16,T_50,1083,Ruta Alternativa
F_89,L_64,550,Ruta Alternativa
F_28,T_34,1142,Ruta Alternativa
L_6,A_92,563,Ruta Alternativa
T_48,R_11,205,Ruta Alternativa
L_55,F_18,1030,Ruta Alternativa
C_3,Q_97,457,Ruta Alternativa
M_79,H_77,1170,Ruta Alternativa
M_29,L_92,874,Ruta Alternativa
F_60,A_39,1277,Ruta Alternativa
E_89,G_62,1062,Ruta Alternativa
T_39,A_77,1255,Ruta Alternativa
A_14,T_6,1075,Ruta Alternativa
M_39,H_41,948,Ruta Alternativa
Q_25,E_78,280,Ruta Alternativa
H_79,D_84,183,Ruta Alternativa
P_52,P_82,1192,Ruta Alternativa
N_14,F_11,306,Ruta Alternativa
O_2,J_60,990,Ruta Alternativa
A_67,D_76,908,Ruta Alternativa
H_41,O_78,1068,Ruta Alternativa
P_54,B_11,550,Ruta Alternativa
N_39,T_40,1163,Ruta Alternativa
P_92,C_1,688,Ruta Alternativa
K_69,A_12,159,Ruta Alternativa
K_88,R_1,715,Ruta Alternativa
D_26,N_63,1355,Ruta Alternativa
E_23,P_61,68,Ruta Alternativa
B_30,D_2,754,Ruta Alternativa
K_51,G_27,1076,Ruta Alternativa
J_94,F_3,593,Ruta Alternativa
K_9,C_45,983,Ruta Alternativa
M_36,R_35,405,Ruta Alternativa
R_57,O_18,691,Ruta Alternativa
F_49,O_99,994,Ruta Alternativa
N_20,K_61,452,Ruta Alternativa
D_89,A_18,827,Ruta Alternativa
O_1,K_88,431,Ruta Alternativa
S_55,A_64,347,Ruta Alternativa
R_70,G_18,377,Ruta Alternativa
Q_4,S_86,1063,Ruta Alternativa
Q_24,B_57,756,Ruta Alternativa
C_75,C_52,496,Ruta Alternativa
M_89,D_11,586,Ruta Alternativa
G_39,I_2,654,Ruta Alternativa
J_26,R_85,852,Ruta Alternativa
L_63,C_25,418,Ruta Alternativa
R_82,I_41,476,Ruta Alternativa
A_34,E_47,919,Ruta Alternativa
D_77,Q_56,545,Ruta Alternativa
J_37,P_92,606,Ruta Alternativa
I_99,K_17,267,Ruta Alternativa
G_33,S_35,647,Ruta Alternativa
D_25,E_30,981,Ruta Alternativa
S_85,F_90,1153,Ruta Alternativa
I_50,R_37,811,Ruta Alternativa
A_14,J_82,1176,Ruta Alternativa
Q_98,A_75,927,Ruta Alternativa
F_36,K_30,661,Ruta Alternativa
I_43,K_24,1360,Ruta Alternativa
T_16,G_47,717,Ruta Alternativa
I_75,L_38,347,Ruta Alternativa
S_25,B_20,958,Ruta Alternativa
M_98,F_30,823,Ruta Alternativa
M_93,I_33,1011,Ruta Alternativa
B_34,S_89,200,Ruta Alternativa
J_72,B_38,530,Ruta Alternativa
K_71,S_71,703,Ruta Alternativa
O_43,G_99,490,Ruta Alternativa
K_32,M_25,1368,Ruta Alternativa
T_49,P_45,656,Ruta Alternativa
R_9,T_11,95,Ruta Alternativa
R_95,G_26,542,Ruta Alternativa
S_39,A_7,1715,Ruta Alternativa
H_16,T_31,880,Ruta Alternativa
F_57,Q_73,1219,Ruta Alternativa
S_46,N_88,596,Ruta Alternativa
I_100,R_77,251,Ruta Alternativa
C_7,G_71,1038,Ruta Alternativa
N_7,Q_96,578,Ruta Alternativa
O_77,A_63,485,Ruta Alternativa
A_39,I_45,87,Ruta Alternativa
P_3,G_27,328,Ruta Alternativa
K_17,K_25,980,Ruta Alternativa
L_44,T_74,701,Ruta Alternativa
O_96,L_85,541,Ruta Alternativa
C_57,P_95,231,Ruta Alternativa
T_48,G_57,239,Ruta Alternativa
T_79,N_30,405,Ruta Alternativa
B_55,A_12,758,Ruta Alternativa
B_23,G_43,489,Ruta Alternativa
L_31,I_88,1000,Ruta Alternativa
A_72,G_83,835,Ruta Alternativa
K_29,C_91,244,Ruta Alternativa
L_10,D_23,415,Ruta Alternativa
B_90,N_10,878,Ruta Alternativa
F_14,H_7,943,Ruta Alternativa
N_20,A_79,517,Ruta Alternativa
A_38,O_54,744,Ruta Alternativa
O_55,P_79,1199,Ruta Alternativa
Q_43,E_51,243,Ruta Alternativa
I_22,P_91,1210,Ruta Alternativa
F_83,P_66,1055,Ruta Alternativa
O_27,F_77,756,Ruta Alternativa
L_76,B_83,813,Ruta Alternativa
M_17,K_78,662,Ruta Alternativa
I_61,N_49,958,Ruta Alternativa
S_47,F_28,626,Ruta Alternativa
T_19,Q_87,1556,Ruta Alternativa
O_89,T_10,1114,Ruta Alternativa
Q_60,P_93,624,Ruta Alternativa
J_61,P_19,878,Ruta Alternativa
I_31,A_65,631,Ruta Alternativa
R_26,M_27,601,Ruta Alternativa
E_64,T_98,568,Ruta Alternativa
P_6,F_95,718,Ruta Alternativa
B_61,S_7,1064,Ruta Alternativa
G_29,F_67,1121,Ruta Alternativa
R_39,H_68,647,Ruta Alternativa
L_81,K_16,190,Ruta Alternativa
L_12,A_49,393,Ruta Alternativa
N_89,L_7,609,Ruta Alternativa
O_4,P_4,556,Ruta Alternativa
N_42,E_85,870,Ruta Alternativa
L_82,F_48,1336,Ruta Alternativa
T_93,A_17,285,Ruta Alternativa
P_92,P_5,416,Ruta Alternativa
M_73,T_34,806,Ruta Alternativa
Q_59,P_65,1381,Ruta Alternativa
H_59,L_91,480,Ruta Alternativa
M_40,C_81,1292,Ruta Alternativa
D_17,C_44,736,Ruta Alternativa
H_6,F_67,720,Ruta Alternativa
T_30,A_86,495,Ruta Alternativa
N_12,J_46,437,Ruta Alternativa
R_41,G_70,306,Ruta Alternativa
Q_26,L_35,622,Ruta Alternativa
R_51,K_93,1207,Ruta Alternativa
C_56,R_16,1396,Ruta Alternativa
D_36,G_37,530,Ruta Alternativa
F_71,T_76,240,Ruta Alternativa
R_5,J_2,809,Ruta Alternativa
Q_32,F_85,758,Ruta Alternativa
F_66,D_40,249,Ruta Alternativa
B_27,O_79,259,Ruta Alternativa
M_10,S_1,229,Ruta Alternativa
M_68,H_12,832,Ruta Alternativa
F_36,K_25,449,Ruta Alternativa
F_50,I_7,299,Ruta Alternativa
M_15,D_55,208,Ruta Alternativa
A_87,O_100,1195,Ruta Alternativa
B_27,L_88,550,Ruta Alternativa
D_24,H_17,622,Ruta Alternativa
I_58,D_51,599,Ruta Alternativa
K_87,A_83,906,Ruta Alternativa
E_74,E_49,545,Ruta Alternativa
H_75,T_26,1087,Ruta Alternativa
B_14,C_64,145,Ruta Alternativa
Q_40,K_66,968,Ruta Alternativa
S_15,O_21,697,Ruta Alternativa
B_30,L_20,405,Ruta Alternativa
F_14,O_80,659,Ruta Alternativa
A_16,Q_11,232,Ruta Alternativa
N_69,B_28,413,Ruta Alternativa
M_48,B_18,931,Ruta Alternativa
L_29,S_94,284,Ruta Alternativa
D_64,A_87,1134,Ruta Alternativa
B_71,D_67,1141,Ruta Alternativa
L_93,G_2,948,Ruta Alternativa
S_30,L_51,1240,Ruta Alternativa
E_59,E_75,597,Ruta Alternativa
A_48,O_14,1254,Ruta Alternativa
F_38,T_2,720,Ruta Alternativa
E_65,M_14,566,Ruta Alternativa
P_36,D_25,1022,Ruta Alternativa
R_23,K_26,777,Ruta Alternativa
S_70,P_16,831,Ruta Alternativa
H_69,F_22,100,Ruta Alternativa
N_93,E_82,1204,Ruta Alternativa
F_87,G_17,779,Ruta Alternativa
Q_57,C_70,781,Ruta Alternativa
C_41,N_67,968,Ruta Alternativa
G_22,O_79,729,Ruta Alternativa
F_15,S_93,381,Ruta Alternativa
D_30,M_81,756,Ruta Alternativa
T_8,Q_68,1082,Ruta Alternativa
G_52,M_66,878,Ruta Alternativa
N_63,M_89,684,Ruta Alternativa
T_25,A_95,1075,Ruta Alternativa
P_18,J_30,265,Ruta Alternativa
Q_2,R_6,1247,Ruta Alternativa
T_11,M_63,484,Ruta Alternativa
O_10,R_15,1302,Ruta Alternativa
A_12,S_32,1160,Ruta Alternativa
L_44,A_9,373,Ruta Alternativa
J_99,I_10,896,Ruta Alternativa
J_91,E_98,615,Ruta Alternativa
P_32,O_70,550,Ruta Alternativa
L_43,P_24,445,Ruta Alternativa
C_29,O_51,1310,Ruta Alternativa
I_63,F_61,671,Ruta Alternativa
B_51,T_68,1050,Ruta Alternativa
T_75,J_76,965,Ruta Alternativa
F_64,I_53,1010,Ruta Alternativa
F_80,G_18,875,Ruta Alternativa
B_69,C_39,939,Ruta Alternativa
J_21,K_47,790,Ruta Alternativa
I_25,K_54,1424,Ruta Alternativa
S_42,Q_18,126,Ruta Alternativa
N_4,I_48,823,Ruta Alternativa
I_55,N_52,398,Ruta Alternativa
Q_26,F_51,690,Ruta Alternativa
S_7,R_53,853,Ruta Alternativa
L_61,L_6,1348,Ruta Alternativa
K_59,K_34,1062,Ruta Alternativa
J_87,P_44,590,Ruta Alternativa
A_74,I_92,1334,Ruta Alternativa
N_38,Q_96,320,Ruta Alternativa
N_29,C_95,610,Ruta Alternativa
J_22,N_87,551,Ruta Alternativa
F_17,R_40,913,Ruta Alternativa
L_54,R_16,698,Ruta Alternativa
I_37,S_94,1363,Ruta Alternativa
N_69,H_56,252,Ruta Alternativa
T_62,F_12,244,Ruta Alternativa
L_67,O_88,600,Ruta Alternativa
J_7,S_56,621,Ruta Alternativa
L_7,H_18,611,Ruta Alternativa
S_16,A_61,1189,Ruta Alternativa
C_87,M_88,1308,Ruta Alternativa
O_91,L_81,775,Ruta Alternativa
J_37,S_54,564,Ruta Alternativa
H_79,F_45,730,Ruta Alternativa
J_96,O_96,915,Ruta Alternativa
E_9,B_34,527,Ruta Alternativa
P_66,F_37,87,Ruta Alternativa
R_4,M_67,750,Ruta Alternativa
T_91,R_72,1115,Ruta Alternativa
M_98,A_71,932,Ruta Alternativa
S_6,T_61,676,Ruta Alternativa
K_90,K_96,793,Ruta Alternativa
R_17,S_67,1217,Ruta Alternativa
E_93,D_19,428,Ruta Alternativa
D_59,O_99,946,Ruta Alternativa
H_30,D_96,86,Ruta Alternativa
O_27,M_28,1136,Ruta Alternativa
F_77,P_3,308,Ruta Alternativa
L_74,J_47,774,Ruta Alternativa
I_76,B_55,786,Ruta Alternativa
R_43,F_80,767,Ruta Alternativa
I_34,S_72,515,Ruta Alternativa
F_10,I_80,307,Ruta Alternativa
C_49,R_25,1416,Ruta Alternativa
H_15,Q_89,476,Ruta Alternativa
K_25,N_85,449,Ruta Alternativa
C_7,C_67,650,Ruta Alternativa
F_15,A_66,544,Ruta Alternativa
N_42,A_54,1106,Ruta Alternativa
E_1,M_84,1218,Ruta Alternativa
O_10,J_28,1276,Ruta Alternativa
E_22,Q_17,1547,Ruta Alternativa
S_19,T_71,179,Ruta Alternativa
B_6,E_74,1014,Ruta Alternativa
H_17,Q_72,140,Ruta Alternativa
A_33,B_42,341,Ruta Alternativa
N_89,E_22,539,Ruta Alternativa
T_89,T_29,490,Ruta Alternativa
D_29,K_52,896,Ruta Alternativa
